cm-1,abs
2347.465,-0.0399838
2347.947,-0.02350709
2348.429,-0.01419665
2348.911,-0.01245151
2349.394,-0.01545342
2349.875,-0.02852156
2350.358,-0.0220561
2350.84,-0.02127784
2351.322,-0.05413405
2351.804,-0.04089171
2352.286,-0.03882366
2352.768,-0.09429501
2353.25,-0.1547328
2353.733,-0.06156578
2354.215,-0.1426597
2354.697,-0.1818115
2355.179,-0.09174505
2355.661,-0.3083552
2356.143,6
2356.625,-0.2466292
2357.107,0.6114949
2357.59,6
2358.072,-0.4695796
2358.554,6
2359.036,0.774449
2359.518,-0.6998555
2360,0.2452822
2360.482,6
2360.964,6
2361.447,0.6386952
2361.929,6
2362.411,6
2362.893,0.3069989
2363.375,-0.4898778
2363.857,0.9936165
2364.339,-1.87244
2364.822,-0.3626554
2365.303,6
2365.786,-0.326401
2366.268,-0.195731
2366.75,-0.6501944
2367.232,-0.1052946
2367.714,-0.291677
2368.196,-0.09851645
2368.678,-0.09226328
2369.161,-0.1004683
2369.643,-0.05732682
2370.125,-0.06878497
2370.607,-0.04761303
2371.089,-0.04021072
2371.571,-0.04219544
2372.053,-0.0283226
2372.535,-0.03634157
2373.018,-0.02168666
2373.5,-0.02635027
2373.982,-0.01777313
2374.464,-0.01788202
2374.946,-0.01454217
2375.428,-0.0138762
2375.91,-0.01287869
2376.392,-0.01088944
2376.875,-0.0104646
2377.357,-0.008719892
2377.839,-0.008496599
2378.321,-0.007199464
2378.803,-0.007174206
2379.285,-0.005908576
2379.767,-0.005815966
2380.25,-0.005052332
2380.731,-0.004784675
2381.214,-0.004208211
2381.696,-0.004083728
2382.178,-0.003626315
2382.66,-0.003562927
2383.142,-0.003303229
2383.624,-0.003237885
2384.106,-0.002941332
2384.589,-0.002852366
2385.071,-0.002513221
2385.553,-0.002321352
2386.035,-0.002180535
2386.517,-0.002104141
2386.999,-0.001869073
2387.481,-0.001857591
2387.963,-0.001861089
2388.446,-0.001777775
2388.928,-0.001670615
2389.41,-0.001804338
2389.892,-0.001811201
2390.374,-0.001757414
2390.856,-0.001767611
2391.338,-0.001783286
2391.82,-0.001807176
2392.302,-0.001893354
2392.785,-0.001808133
2393.267,-0.001748867
2393.749,-0.001756391
2394.231,-0.001753817
2394.713,-0.001689032
2395.195,-0.001708637
2395.677,-0.0017423
2396.159,-0.00167045
2396.642,-0.001510667
2397.124,-0.001511856
2397.606,-0.001524271
2398.088,-0.001615985
2398.57,-0.00154461
2399.052,-0.001506342
2399.534,-0.00157297
2400.017,-0.00156257
2400.499,-0.001562405
2400.981,-0.001611001
2401.463,-0.001573597
2401.945,-0.001593669
2402.427,-0.001589741
2402.909,-0.001542199
2403.391,-0.001428674
2403.874,-0.001398686
2404.356,-0.001356739
2404.838,-0.00138554
2405.32,-0.001382337
2405.802,-0.001311583
2406.284,-0.001224067
2406.766,-0.00131634
2407.248,-0.001296453
2407.73,-0.001240356
2408.213,-0.001108574
2408.695,-0.000997447
2409.177,-0.000958371
2409.659,-0.001038239
2410.141,-0.000935029
2410.623,-0.000790356
2411.105,-0.000751194
2411.588,-0.000695556
2412.07,-0.00061804
2412.552,-0.000621018
2413.034,-0.000683415
2413.516,-0.000713717
2413.998,-0.000700783
2414.48,-0.00065546
2414.962,-0.000566785
2415.445,-0.000541338
2415.927,-0.000485143
2416.409,-0.00037763
2416.891,-0.000296614
2417.373,-0.000266283
2417.855,-0.000205217
2418.337,-0.000219822
2418.819,-0.000119829
2419.302,-8.33572E-05
2419.784,-0.00010373
2420.266,-4.36022E-05
2420.748,5.80216E-05
2421.23,0.000122779
2421.712,0.00019454
2422.194,0.000168718
2422.677,0.000104584
2423.158,0.000177005
2423.641,0.000301326
2424.123,0.000358559
2424.605,0.00039726
2425.087,0.000443361
2425.569,0.000430525
2426.051,0.000399449
2426.533,0.000438751
2427.016,0.000462997
2427.498,0.000464158
2427.98,0.000396
2428.462,0.000426744
2428.944,0.000455136
2429.426,0.000399548
2429.908,0.000368939
2430.39,0.000389931
2430.873,0.00036811
2431.355,0.000435965
2431.837,0.000482965
2432.319,0.000361278
2432.801,0.000370464
2433.283,0.000490197
2433.765,0.000559763
2434.247,0.000525028
2434.729,0.000379219
2435.212,0.000345394
2435.694,0.000379285
2436.176,0.000432217
2436.658,0.000511692
2437.14,0.000547952
2437.622,0.000599477
2438.104,0.000810485
2438.586,0.000909819
2439.069,0.000930638
2439.551,0.000943024
2440.033,0.001017744
2440.515,0.001062117
2440.997,0.001074872
2441.479,0.00117297
2441.961,0.001261055
2442.444,0.001229953
2442.926,0.001345768
2443.408,0.001475477
2443.89,0.001442996
2444.372,0.001300036
2444.854,0.001370762
2445.336,0.001548693
2445.818,0.001624415
2446.301,0.001627309
2446.783,0.001802683
2447.265,0.001863142
2447.747,0.001875887
2448.229,0.00196032
2448.711,0.002045202
2449.193,0.002080059
2449.675,0.002161002
2450.157,0.002157372
2450.64,0.002081823
2451.122,0.002112255
2451.604,0.002301748
2452.086,0.002448837
2452.568,0.002552512
2453.05,0.002587942
2453.532,0.002525449
2454.014,0.002469996
2454.497,0.002647878
2454.979,0.002827166
2455.461,0.002878729
2455.943,0.002947911
2456.425,0.003064886
2456.907,0.003161733
2457.389,0.003273224
2457.872,0.003263676
2458.354,0.003167307
2458.836,0.003205792
2459.318,0.003345875
2459.8,0.003353955
2460.282,0.003520307
2460.764,0.003660291
2461.246,0.003649365
2461.729,0.003687859
2462.211,0.003756202
2462.693,0.003805334
2463.175,0.003892116
2463.657,0.003915887
2464.139,0.003945778
2464.621,0.00401697
2465.103,0.004122459
2465.585,0.004134936
2466.068,0.004169225
2466.55,0.004307946
2467.032,0.004450962
2467.514,0.004529268
2467.996,0.004549927
2468.478,0.004571825
2468.96,0.004669176
2469.442,0.004770033
2469.925,0.004905494
2470.407,0.005005802
2470.889,0.005038853
2471.371,0.005031914
2471.853,0.005072677
2472.335,0.005146803
2472.817,0.005205952
2473.3,0.005257932
2473.781,0.005399484
2474.264,0.005501249
2474.746,0.005469908
2475.228,0.005488397
2475.71,0.005537122
2476.192,0.005660738
2476.674,0.005781704
2477.156,0.005799836
2477.639,0.005841745
2478.121,0.005908043
2478.603,0.005940926
2479.085,0.005985134
2479.567,0.006025616
2480.049,0.00596397
2480.531,0.005884733
2481.013,0.005944184
2481.496,0.006040432
2481.978,0.006175552
2482.46,0.006249732
2482.942,0.006330347
2483.424,0.006416289
2483.906,0.00632564
2484.388,0.006244455
2484.87,0.006266069
2485.353,0.006288121
2485.835,0.006348872
2486.317,0.006398904
2486.799,0.00643956
2487.281,0.006493033
2487.763,0.006544226
2488.245,0.006560305
2488.728,0.006584054
2489.21,0.006651273
2489.692,0.006657396
2490.174,0.006716516
2490.656,0.006773355
2491.138,0.006769316
2491.62,0.006793212
2492.102,0.00695082
2492.584,0.006993514
2493.067,0.006973715
2493.549,0.007073256
2494.031,0.007187271
2494.513,0.007202026
2494.995,0.007247204
2495.477,0.007323994
2495.959,0.007454457
2496.441,0.007475357
2496.924,0.007514225
2497.406,0.007646667
2497.888,0.007674456
2498.37,0.007751524
2498.852,0.007876278
2499.334,0.007876717
2499.816,0.007884679
2500.299,0.007940558
2500.781,0.008126434
2501.263,0.008172417
2501.745,0.008107799
2502.227,0.008068911
2502.709,0.008232723
2503.191,0.008438521
2503.673,0.008553131
2504.156,0.008483355
2504.638,0.008512988
2505.12,0.008605345
2505.602,0.008646546
2506.084,0.008626266
2506.566,0.008680246
2507.048,0.008752625
2507.53,0.008709825
2508.012,0.008652191
2508.495,0.008728317
2508.977,0.008791878
2509.459,0.008780281
2509.941,0.008711887
2510.423,0.008679435
2510.905,0.008817677
2511.387,0.008905162
2511.869,0.008888049
2512.352,0.008884802
2512.834,0.008908713
2513.316,0.008967666
2513.798,0.008922106
2514.28,0.008902456
2514.762,0.008899514
2515.244,0.008916695
2515.727,0.008893359
2516.208,0.008901408
2516.691,0.008867284
2517.173,0.008883078
2517.655,0.008964724
2518.137,0.008973518
2518.619,0.008975007
2519.101,0.008944023
2519.583,0.00886282
2520.066,0.00878782
2520.548,0.00874424
2521.03,0.008745626
2521.512,0.008731089
2521.994,0.008751982
2522.476,0.008754889
2522.958,0.008717532
2523.44,0.008774939
2523.923,0.008912061
2524.405,0.008878884
2524.887,0.008719865
2525.369,0.008777711
2525.851,0.008886797
2526.333,0.008880101
2526.815,0.008952885
2527.297,0.008854569
2527.78,0.00878968
2528.262,0.008899717
2528.744,0.008976901
2529.226,0.008956335
2529.708,0.00895143
2530.19,0.00895045
2530.672,0.009095578
2531.155,0.009127994
2531.636,0.009135709
2532.119,0.009109282
2532.601,0.00916295
2533.083,0.009234732
2533.565,0.009279716
2534.047,0.009330053
2534.529,0.009354496
2535.011,0.009316952
2535.494,0.009341868
2535.976,0.009279343
2536.458,0.00929769
2536.94,0.009425801
2537.422,0.009456413
2537.904,0.009463253
2538.386,0.009478493
2538.868,0.009424278
2539.351,0.00944666
2539.833,0.009489837
2540.315,0.009535051
2540.797,0.009549174
2541.279,0.009576475
2541.761,0.00960598
2542.243,0.009693454
2542.725,0.009696266
2543.208,0.009758445
2543.69,0.009791621
2544.172,0.009811379
2544.654,0.00978386
2545.136,0.009813887
2545.618,0.009905403
2546.1,0.009879607
2546.583,0.009924183
2547.064,0.009995718
2547.547,0.00993398
2548.029,0.009990801
2548.511,0.01013842
2548.993,0.01017545
2549.475,0.01015449
2549.957,0.01015921
2550.439,0.01019699
2550.922,0.01034278
2551.404,0.01047849
2551.886,0.01047408
2552.368,0.01037213
2552.85,0.01040121
2553.332,0.01047799
2553.814,0.01055667
2554.296,0.01058047
2554.779,0.01057008
2555.261,0.01058499
2555.743,0.01054208
2556.225,0.01054462
2556.707,0.01061038
2557.189,0.0106769
2557.671,0.01079951
2558.153,0.01077044
2558.635,0.01071919
2559.118,0.01082163
2559.6,0.01090799
2560.082,0.01086912
2560.564,0.01083274
2561.046,0.01089892
2561.528,0.01096028
2562.01,0.01087221
2562.492,0.01073657
2562.975,0.01082356
2563.457,0.01102131
2563.939,0.01105676
2564.421,0.0110364
2564.903,0.01110228
2565.385,0.01121766
2565.867,0.01129247
2566.35,0.01119862
2566.832,0.0110553
2567.314,0.0110499
2567.796,0.01111533
2568.278,0.01109806
2568.76,0.01108708
2569.242,0.01114725
2569.724,0.01119607
2570.207,0.01126268
2570.689,0.01123303
2571.171,0.01116401
2571.653,0.01104228
2572.135,0.01110204
2572.617,0.01109769
2573.099,0.01098132
2573.581,0.01097027
2574.063,0.01093847
2574.546,0.01099379
2575.028,0.01107644
2575.51,0.01106166
2575.992,0.01105996
2576.474,0.01105928
2576.956,0.01099647
2577.438,0.01080243
2577.921,0.0108381
2578.403,0.01092956
2578.885,0.01086654
2579.367,0.01082163
2579.849,0.01095325
2580.331,0.01092749
2580.813,0.01086134
2581.295,0.01084364
2581.778,0.01087218
2582.26,0.0109104
2582.742,0.01089593
2583.224,0.01085444
2583.706,0.01087666
2584.188,0.01090354
2584.67,0.01087731
2585.152,0.01086256
2585.635,0.01090507
2586.117,0.0108789
2586.599,0.01081677
2587.081,0.01085305
2587.563,0.01097717
2588.045,0.01095413
2588.527,0.01091387
2589.01,0.01094129
2589.491,0.01098227
2589.974,0.01094084
2590.456,0.01091312
2590.938,0.0109855
2591.42,0.01095777
2591.902,0.01093762
2592.384,0.01097499
2592.866,0.0110451
2593.349,0.01106791
2593.831,0.01102339
2594.313,0.0111295
2594.795,0.01121021
2595.277,0.01120059
2595.759,0.01112209
2596.241,0.01121433
2596.723,0.01118247
2597.206,0.01113403
2597.688,0.01118216
2598.17,0.01115503
2598.652,0.01109456
2599.134,0.01120562
2599.616,0.01127322
2600.098,0.01121882
2600.58,0.01121963
2601.063,0.01118903
2601.545,0.01106465
2602.027,0.01098964
2602.509,0.0109667
2602.991,0.01099018
2603.473,0.01114824
2603.955,0.01116313
2604.438,0.01102393
2604.919,0.01105044
2605.402,0.01113134
2605.884,0.01111346
2606.366,0.01110279
2606.848,0.01099878
2607.33,0.01103919
2607.812,0.01117594
2608.294,0.01117264
2608.777,0.01119668
2609.259,0.01111924
2609.741,0.01104582
2610.223,0.01098155
2610.705,0.0109576
2611.187,0.0109472
2611.669,0.01090014
2612.151,0.01082577
2612.634,0.01076884
2613.116,0.01073865
2613.598,0.01072425
2614.08,0.01073708
2614.562,0.01076789
2615.044,0.01087384
2615.526,0.01091159
2616.008,0.01083484
2616.49,0.01079968
2616.973,0.01076707
2617.455,0.01075614
2617.937,0.01075196
2618.419,0.0107666
2618.901,0.01065127
2619.383,0.01059779
2619.865,0.01067344
2620.347,0.01063273
2620.83,0.01055762
2621.312,0.01054703
2621.794,0.01057647
2622.276,0.0105638
2622.758,0.01056754
2623.24,0.01059178
2623.722,0.01053515
2624.205,0.01051437
2624.687,0.01054143
2625.169,0.01045358
2625.651,0.01045066
2626.133,0.01053036
2626.615,0.0105639
2627.097,0.01060179
2627.579,0.01064573
2628.062,0.01065789
2628.544,0.01059096
2629.026,0.01063792
2629.508,0.01063582
2629.99,0.01059001
2630.472,0.01076463
2630.954,0.01078243
2631.436,0.01065704
2631.918,0.01066027
2632.401,0.01079479
2632.883,0.01086263
2633.365,0.0108146
2633.847,0.01071749
2634.329,0.01075794
2634.811,0.01090275
2635.293,0.01092097
2635.775,0.01094526
2636.258,0.01095185
2636.74,0.0109717
2637.222,0.01105561
2637.704,0.0110588
2638.186,0.01095858
2638.668,0.01095162
2639.15,0.01100374
2639.633,0.01102842
2640.115,0.01090717
2640.597,0.01090388
2641.079,0.01107321
2641.561,0.01118934
2642.043,0.01114691
2642.525,0.01113321
2643.007,0.01117516
2643.49,0.01114106
2643.972,0.01107213
2644.454,0.01108096
2644.936,0.01115843
2645.418,0.01120702
2645.9,0.01120947
2646.382,0.01121307
2646.864,0.01123238
2647.346,0.01122769
2647.829,0.01119206
2648.311,0.01116415
2648.793,0.01111893
2649.275,0.01102903
2649.757,0.0110553
2650.239,0.01102597
2650.721,0.01097041
2651.203,0.01100357
2651.686,0.01098587
2652.168,0.01096466
2652.65,0.01084564
2653.132,0.01085985
2653.614,0.01095841
2654.096,0.01088893
2654.578,0.01081752
2655.061,0.01083593
2655.543,0.01075638
2656.025,0.01067334
2656.507,0.01069232
2656.989,0.01069765
2657.471,0.01061616
2657.953,0.010606
2658.435,0.01067059
2658.917,0.0105654
2659.4,0.0105193
2659.882,0.01052062
2660.364,0.01053953
2660.846,0.01048474
2661.328,0.01047595
2661.81,0.01054717
2662.292,0.01048691
2662.774,0.01047273
2663.257,0.01045161
2663.739,0.01046787
2664.221,0.01037736
2664.703,0.01034183
2665.185,0.01040678
2665.667,0.01046665
2666.149,0.01049357
2666.632,0.0104879
2667.114,0.01045728
2667.596,0.01044075
2668.078,0.01043956
2668.56,0.01043502
2669.042,0.01031675
2669.524,0.01039782
2670.006,0.0105326
2670.489,0.01042545
2670.971,0.01027458
2671.453,0.01029975
2671.935,0.01039863
2672.417,0.01039755
2672.899,0.0103612
2673.381,0.01033236
2673.863,0.01035387
2674.345,0.01044367
2674.828,0.01036629
2675.31,0.01030413
2675.792,0.01030647
2676.274,0.01021714
2676.756,0.01014113
2677.238,0.01018777
2677.72,0.01022759
2678.202,0.01011054
2678.685,0.01005621
2679.167,0.01013852
2679.649,0.01021809
2680.131,0.01025683
2680.613,0.0101532
2681.095,0.0101182
2681.577,0.01013821
2682.06,0.01019981
2682.542,0.0101668
2683.024,0.01015761
2683.506,0.01014147
2683.988,0.01009907
2684.47,0.01008531
2684.952,0.01020568
2685.434,0.01015073
2685.917,0.01011393
2686.399,0.01016901
2686.881,0.01016311
2687.363,0.01007371
2687.845,0.01004153
2688.327,0.01002684
2688.809,0.0100558
2689.291,0.009996159
2689.773,0.01001118
2690.256,0.01020551
2690.738,0.01023326
2691.22,0.01008063
2691.702,0.01000969
2692.184,0.009912251
2692.666,0.009933133
2693.148,0.01003451
2693.63,0.01006052
2694.113,0.01010684
2694.595,0.01014625
2695.077,0.01014557
2695.559,0.01021582
2696.041,0.01015419
2696.523,0.01004241
2697.005,0.009981308
2697.488,0.01005387
2697.969,0.01012546
2698.452,0.01013167
2698.934,0.01013306
2699.416,0.01011902
2699.898,0.01005892
2700.38,0.01000538
2700.862,0.009985072
2701.344,0.01001111
2701.827,0.009987614
2702.309,0.01001159
2702.791,0.01006391
2703.273,0.0100848
2703.755,0.01006031
2704.237,0.01011766
2704.719,0.01006069
2705.201,0.01006052
2705.684,0.01017735
2706.166,0.01019313
2706.648,0.01010874
2707.13,0.01002501
2707.612,0.01002684
2708.094,0.01004943
2708.576,0.01001982
2709.058,0.01005906
2709.541,0.01004743
2710.023,0.01004027
2710.505,0.009989784
2710.987,0.00994649
2711.469,0.01001765
2711.951,0.01000019
2712.433,0.01005675
2712.916,0.01017186
2713.397,0.01019933
2713.88,0.01020812
2714.362,0.01016365
2714.844,0.01005818
2715.326,0.01011481
2715.808,0.01021036
2716.29,0.01020965
2716.772,0.01029758
2717.255,0.01037827
2717.737,0.01031794
2718.219,0.01025019
2718.701,0.01028445
2719.183,0.01023217
2719.665,0.01018794
2720.147,0.01018661
2720.629,0.01013414
2721.112,0.01008493
2721.594,0.01012414
2722.076,0.01016904
2722.558,0.01016816
2723.04,0.0101876
2723.522,0.01025867
2724.004,0.01024913
2724.486,0.01013635
2724.969,0.01014167
2725.451,0.01019886
2725.933,0.01025168
2726.415,0.01009022
2726.897,0.009980732
2727.379,0.01009765
2727.861,0.01005991
2728.344,0.01005509
2728.825,0.01012207
2729.308,0.01026888
2729.79,0.01033521
2730.272,0.01025616
2730.754,0.01020025
2731.236,0.01022389
2731.718,0.01020096
2732.2,0.01002094
2732.683,0.0100713
2733.165,0.01011885
2733.647,0.01007506
2734.129,0.01007615
2734.611,0.01006021
2735.093,0.01000121
2735.575,0.0100421
2736.057,0.01009439
2736.54,0.01013021
2737.022,0.01008208
2737.504,0.01002074
2737.986,0.0100163
2738.468,0.01001932
2738.95,0.01005624
2739.432,0.0100323
2739.914,0.009933065
2740.396,0.009983885
2740.879,0.00997029
2741.361,0.009953846
2741.843,0.00994354
2742.325,0.01000474
2742.807,0.00992615
2743.289,0.00986615
2743.771,0.009942286
2744.253,0.009896217
2744.736,0.009691725
2745.218,0.009684171
2745.7,0.009826969
2746.182,0.009936557
2746.664,0.009952355
2747.146,0.009896217
2747.628,0.009816497
2748.111,0.009822224
2748.593,0.009829918
2749.075,0.009819106
2749.557,0.009878895
2750.039,0.009967238
2750.521,0.009902216
2751.003,0.009979138
2751.485,0.0100086
2751.968,0.009882285
2752.45,0.009753734
2752.932,0.009792536
2753.414,0.009925811
2753.896,0.009906657
2754.378,0.009785995
2754.86,0.009824393
2755.342,0.009816632
2755.824,0.00978037
2756.307,0.009801923
2756.789,0.009822495
2757.271,0.009838323
2757.753,0.00981182
2758.235,0.009786741
2758.717,0.009840865
2759.199,0.009918861
2759.682,0.009864456
2760.164,0.009810599
2760.646,0.009842967
2761.128,0.009913708
2761.61,0.009866896
2762.092,0.009866489
2762.574,0.009946829
2763.056,0.009896047
2763.539,0.009839035
2764.021,0.009861744
2764.503,0.009841611
2764.985,0.009869439
2765.467,0.009866998
2765.949,0.009839239
2766.431,0.009823105
2766.913,0.009912352
2767.396,0.01000057
2767.878,0.009989141
2768.36,0.009903708
2768.842,0.009880827
2769.324,0.00995978
2769.806,0.01001189
2770.288,0.009959034
2770.771,0.009867405
2771.252,0.009848254
2771.735,0.009851779
2772.217,0.009867134
2772.699,0.009951609
2773.181,0.00992737
2773.663,0.00993554
2774.145,0.00998236
2774.627,0.009938319
2775.11,0.009962186
2775.592,0.0100261
2776.074,0.009937744
2776.556,0.009973002
2777.038,0.01005489
2777.52,0.01006682
2778.002,0.01006038
2778.484,0.01003085
2778.967,0.01003919
2779.449,0.01009199
2779.931,0.009910895
2780.413,0.009800161
2780.895,0.00991303
2781.377,0.01006659
2781.859,0.009979715
2782.341,0.009933472
2782.823,0.009934354
2783.306,0.009869404
2783.788,0.009932184
2784.27,0.009979647
2784.752,0.009922488
2785.234,0.009961169
2785.716,0.01008212
2786.198,0.009907776
2786.68,0.009741738
2787.163,0.009855676
2787.645,0.009959135
2788.127,0.009910115
2788.609,0.009915031
2789.091,0.009928997
2789.573,0.009914285
2790.055,0.009928353
2790.538,0.00990242
2791.02,0.009929336
2791.502,0.01000664
2791.984,0.01004509
2792.466,0.01005468
2792.948,0.01000579
2793.43,0.01006106
2793.912,0.01005292
2794.395,0.009938048
2794.877,0.00990364
2795.359,0.009957746
2795.841,0.009918963
2796.323,0.009899843
2796.805,0.009975137
2797.287,0.0100086
2797.769,0.01007883
2798.251,0.01014299
2798.734,0.01016697
2799.216,0.01019102
2799.698,0.01011698
2800.18,0.009999753
2800.662,0.009837815
2801.144,0.009795383
2801.626,0.009930048
2802.108,0.009962322
2802.591,0.01002284
2803.073,0.0100185
2803.555,0.01009029
2804.037,0.0101063
2804.519,0.0100123
2805.001,0.009887742
2805.483,0.009848729
2805.966,0.009892081
2806.448,0.009910353
2806.93,0.009915945
2807.412,0.00989103
2807.894,0.009925776
2808.376,0.009948829
2808.858,0.01000514
2809.34,0.01010013
2809.823,0.01005614
2810.305,0.01003142
2810.787,0.009982088
2811.269,0.009915505
2811.751,0.009982935
2812.233,0.009970052
2812.715,0.0100125
2813.197,0.01013716
2813.679,0.01017593
2814.162,0.01008887
2814.644,0.009932726
2815.126,0.009927506
2815.608,0.009960084
2816.09,0.009934658
2816.572,0.01002596
2817.054,0.01007978
2817.536,0.01002942
2818.019,0.009986632
2818.501,0.009927607
2818.983,0.009894386
2819.465,0.009952626
2819.947,0.009985987
2820.429,0.01004359
2820.911,0.01005217
2821.394,0.01002515
2821.875,0.00999148
2822.358,0.01001308
2822.84,0.0100516
2823.322,0.0100262
2823.804,0.009919641
2824.286,0.009787283
2824.768,0.009846153
2825.25,0.009908047
2825.733,0.009910014
2826.215,0.00998019
2826.697,0.009996769
2827.179,0.009911335
2827.661,0.009940049
2828.143,0.01009233
2828.625,0.01014879
2829.107,0.0101086
2829.59,0.01003854
2830.072,0.01002359
2830.554,0.01004441
2831.036,0.01009399
2831.518,0.0101124
2832,0.01005363
2832.482,0.01005604
2832.964,0.01001457
2833.447,0.01004949
2833.929,0.01005821
2834.411,0.01004024
2834.893,0.0101298
2835.375,0.01012234
2835.857,0.00999226
2836.339,0.009992225
2836.822,0.01006472
2837.304,0.01011813
2837.786,0.01014954
2838.268,0.01009297
2838.75,0.01003715
2839.232,0.01011406
2839.714,0.01019442
2840.196,0.01009728
2840.678,0.01002223
2841.161,0.01015612
2841.643,0.01027105
2842.125,0.01019425
2842.607,0.0101161
2843.089,0.01020931
2843.571,0.01022637
2844.053,0.01022088
2844.535,0.01040895
2845.018,0.0105103
2845.5,0.01030508
2845.982,0.01025188
2846.464,0.010348
2846.946,0.01034444
2847.428,0.0103178
2847.91,0.01028544
2848.393,0.01036419
2848.875,0.01040386
2849.357,0.01042959
2849.839,0.01056591
2850.321,0.01065256
2850.803,0.0105964
2851.285,0.01063887
2851.767,0.01073168
2852.25,0.0108452
2852.732,0.01084215
2853.214,0.01098104
2853.696,0.01133365
2854.178,0.01159646
2854.66,0.01174459
2855.142,0.01189147
2855.624,0.01204566
2856.106,0.01225982
2856.589,0.01252284
2857.071,0.0127848
2857.553,0.01305829
2858.035,0.01340364
2858.517,0.01376824
2858.999,0.01423017
2859.481,0.0146882
2859.963,0.01506154
2860.446,0.01537639
2860.928,0.01576653
2861.41,0.01608079
2861.892,0.01633317
2862.374,0.0165899
2862.856,0.01690107
2863.338,0.01718226
2863.821,0.01737041
2864.302,0.01748971
2864.785,0.01760081
2865.267,0.01777709
2865.749,0.01803737
2866.231,0.01821532
2866.713,0.01843862
2867.195,0.01878852
2867.677,0.01906987
2868.16,0.01929001
2868.642,0.01953321
2869.124,0.01972782
2869.606,0.01975608
2870.088,0.01959164
2870.57,0.01917388
2871.052,0.01887205
2871.534,0.01884222
2872.017,0.01891818
2872.499,0.01896134
2872.981,0.01905612
2873.463,0.01919604
2873.945,0.01918971
2874.427,0.01908444
2874.909,0.01899668
2875.391,0.01882949
2875.874,0.01854128
2876.356,0.01825333
2876.838,0.0179252
2877.32,0.01742339
2877.802,0.01688181
2878.284,0.01645215
2878.766,0.01612559
2879.249,0.01577299
2879.73,0.01537769
2880.213,0.01501417
2880.695,0.01466229
2881.177,0.01427174
2881.659,0.01395625
2882.141,0.0136757
2882.623,0.01347237
2883.105,0.01310859
2883.588,0.01277979
2884.07,0.0126162
2884.552,0.01243565
2885.034,0.01222703
2885.516,0.01201974
2885.998,0.01190972
2886.48,0.0118502
2886.962,0.01178561
2887.445,0.01171184
2887.927,0.01167419
2888.409,0.01154872
2888.891,0.01134212
2889.373,0.01131593
2889.855,0.01137243
2890.337,0.01128975
2890.819,0.01109833
2891.302,0.01108287
2891.784,0.01126962
2892.266,0.01139185
2892.748,0.01131386
2893.23,0.01125642
2893.712,0.01122405
2894.194,0.01123857
2894.677,0.01135562
2895.158,0.01140107
2895.641,0.011386
2896.123,0.01140569
2896.605,0.0114689
2897.087,0.01154994
2897.569,0.01164186
2898.051,0.01157581
2898.533,0.01151925
2899.016,0.01164761
2899.498,0.01168083
2899.98,0.01177233
2900.462,0.01194555
2900.944,0.01205864
2901.426,0.01206429
2901.908,0.01213145
2902.39,0.01217196
2902.873,0.01202161
2903.355,0.01213376
2903.837,0.0124408
2904.319,0.01249618
2904.801,0.01238587
2905.283,0.0123992
2905.765,0.01247776
2906.247,0.01256524
2906.729,0.01268961
2907.212,0.01281722
2907.694,0.01292296
2908.176,0.0129924
2908.658,0.01302097
2909.14,0.01314127
2909.622,0.01325682
2910.104,0.01336786
2910.586,0.01353731
2911.069,0.01348467
2911.551,0.0135224
2912.033,0.01361224
2912.515,0.01368976
2912.997,0.01372481
2913.479,0.01392827
2913.961,0.01403636
2914.444,0.01400077
2914.926,0.01403622
2915.408,0.01410861
2915.89,0.0140175
2916.372,0.0139451
2916.854,0.01398534
2917.336,0.01400426
2917.818,0.01392751
2918.301,0.01383877
2918.783,0.01373387
2919.265,0.0136651
2919.747,0.01369102
2920.229,0.01373192
2920.711,0.01373493
2921.193,0.01357436
2921.675,0.01344208
2922.157,0.01344977
2922.64,0.01339916
2923.122,0.01336335
2923.604,0.0134209
2924.086,0.01342103
2924.568,0.01335337
2925.05,0.01335337
2925.532,0.01336701
2926.015,0.01333198
2926.497,0.01318168
2926.979,0.01302155
2927.461,0.01292589
2927.943,0.01291395
2928.425,0.01299035
2928.907,0.01308469
2929.389,0.01302838
2929.872,0.01289715
2930.354,0.01278808
2930.836,0.01271694
2931.318,0.01260552
2931.8,0.01251879
2932.282,0.01252094
2932.764,0.01250709
2933.246,0.01256565
2933.729,0.01261459
2934.211,0.01247565
2934.693,0.01241894
2935.175,0.01228705
2935.657,0.01223787
2936.139,0.01238523
2936.621,0.01245887
2937.104,0.0123916
2937.585,0.01240374
2938.068,0.0122668
2938.55,0.01218177
2939.032,0.01227222
2939.514,0.01234677
2939.996,0.01232673
2940.478,0.01235567
2940.96,0.01242392
2941.443,0.01239371
2941.925,0.01242007
2942.407,0.01255402
2942.889,0.01263861
2943.371,0.01264325
2943.853,0.01253205
2944.335,0.01257209
2944.817,0.01263574
2945.3,0.01270182
2945.782,0.01289238
2946.264,0.01305836
2946.746,0.01308728
2947.228,0.01294405
2947.71,0.01281968
2948.192,0.01291176
2948.674,0.01305423
2949.156,0.01320815
2949.639,0.01327893
2950.121,0.01335905
2950.603,0.01357095
2951.085,0.01371434
2951.567,0.01385505
2952.049,0.01409605
2952.531,0.01433207
2953.013,0.0146319
2953.496,0.01491468
2953.978,0.01525684
2954.46,0.01566662
2954.942,0.01622275
2955.424,0.01686014
2955.906,0.01753981
